Output,Inflation,Interest,RealInterest,OutTarWe,OutNaiveWe,InfTarWe,InfNaiveWe,OutMarketExp,InfMarketExp,OutAniSp,InfAniSp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14184397163120568,0.9929078014184397,0.7092198581560284,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16901497452754066,0.7996329856036518,0.9120071678857601,0.30899318007115534,0.001651466112684921,0.000611466112684919,0.01235069663457966,-0.00044930336542034315,-0.07853686576026797,0.6232918464488832,0.03310023502903478,0.018382916936014012
-0.2062614878019915,0.6633520725104223,0.9016455209809923,0.36508615980299797,0.0022373095555578127,0.002557309555557813,0.029235514276079268,-0.009104485723920731,-0.10038166274676757,0.548185359528358,0.017922184354190948,0.0376467995721473
-0.2306096849507411,0.583249490792578,0.8299017879192263,0.3091965394091329,0.002075101986361947,0.004835101986361947,0.03659964700030586,-0.012060352999694135,-0.13276336311046916,0.5271289931148873,0.003177191855519731,0.13389114961394713
-0.2449470858400313,0.5306418575899392,0.7504855777207713,0.25149673333984995,0.002359986071794251,0.006839986071794252,0.034521017698097504,-0.006858982301902494,-0.16038363881546763,0.5036629810619794,-0.03154643444524652,0.1794699700894514
-0.24932447924927936,0.49705069559700193,0.683890781075259,0.1983588017096409,0.002281249596521984,0.009041249596521982,0.027763922821937306,0.0004639228219373102,-0.17679499339595078,0.48976641269348414,-0.0422270075044725,0.200097458655648
-0.2477618112401283,0.47556984704433425,0.6342106191469109,0.15748980364243426,0.00063233037584518,0.011952330375845177,0.021145756998851812,0.006945756998851809,-0.18654454712765078,0.4804694591497522,-0.03959443100017035,0.23133544942209422
-0.24712347503384308,0.4572807499318358,0.5952131493093266,0.13275658195145956,-0.0008963768832218194,0.014843623116778178,0.01616499937699351,0.011504999376993511,-0.19713731753140695,0.46543375843962753,-0.06702419004766422,0.23320794019352384
-0.24779817915192012,0.43937066900151844,0.5615500986504309,0.11651873509689537,-0.002896435769775092,0.017443564230224907,0.015853336230319915,0.011013336230319914,-0.2059209880185481,0.44829462075170945,-0.08074724196239227,0.2086358550344296
-0.2491815555486851,0.42315191243528244,0.5316867153246584,0.10087049927238827,-0.002766821303749485,0.017913178696250514,0.011337171144516517,0.015017171144516516,-0.21445904438832636,0.43407540418184587,-0.08899180329062821,0.1951847204824637
-0.24965962688523385,0.40491271661666867,0.5024596497329501,0.09180545022950123,-0.0042669330834097,0.0201130669165903,0.008399274258528724,0.016459274258528722,-0.2177820628446272,0.41409056484590856,-0.08767815293223331,0.16802424733648472
-0.2480490547994355,0.39136026287832976,0.47766912119729604,0.07631239076198983,-0.004158247700991479,0.02052175229900852,0.00951927560505808,0.013959275605058078,-0.22017560093588393,0.40526623834916714,-0.09672053927614374,0.15956781634616948
-0.24641387782618843,0.3787089321699398,0.45589621752923104,0.06589061844291429,-0.003284846760926755,0.019935153239073244,0.007334263092698334,0.015014263092698333,-0.22245577973448213,0.3932911201758983,-0.0953643975712407,0.1605701364469283
-0.2434328334580799,0.36783912800982677,0.43735724674717186,0.056347630762642174,-0.003733405281668989,0.02034659471833101,0.00664559987772792,0.014865599877727918,-0.2217812593357495,0.3839577809504638,-0.09702733240256739,0.1457380371420402
-0.23966535463898392,0.3567478368686131,0.4203934417546089,0.05097827560428245,-0.0024492446093965347,0.018870755390603462,0.007363095617610208,0.013543095617610211,-0.219504565542431,0.37242098893856446,-0.08273254692422857,0.1443630575332203
-0.23790180640255668,0.34080643868116806,0.40007869479984937,0.05144110557503136,-0.0015916348439262446,0.018148365156073758,0.0097250983338931,0.011025098333893098,-0.2197098234116422,0.35161353174537624,-0.08012933956423388,0.13327026357520855
-0.23429569119853538,0.3245344731046252,0.3783741000655235,0.046386630165625255,-0.00011759313151066784,0.01648240686848933,0.010966076671092374,0.009706076671092375,-0.21630960193015195,0.3346883249171727,-0.0773912568152082,0.13374751410318617
-0.23168311527240318,0.31074639762591266,0.3575562010916343,0.03735327814852203,-0.0002894073502763203,0.016970592649723677,0.01342796995417032,0.00680796995417032,-0.2180879254886089,0.323277534296582,-0.08624358980231442,0.1256180118019381
-0.2258625797895229,0.2976134700330699,0.3385756959659003,0.03144186501486806,1.9954950541791958e-05,0.016499954950541792,0.012531088365102508,0.007491088365102507,-0.21113813937314227,0.3102475451924754,-0.07174043532106293,0.13030525226667847
-0.22355459692549584,0.2867979512737461,0.3213266624927725,0.02318294866143001,0.00206401383264055,0.01440401383264055,0.011172779203979723,0.008852779203979724,-0.21545201054595942,0.3016685607929828,-0.07623085829408345,0.13256015436330826
-0.2189553962113171,0.27696723945900964,0.3064479651748565,0.01803250837248612,0.000842711903850644,0.015122711903850644,0.008993597636958343,0.011093597636958344,-0.2104404717523073,0.29244220712789604,-0.06608534210506192,0.11697526146400225
-0.2148544114029528,0.2644933996423939,0.2906559183101648,0.017450526800667027,0.0001533557761445297,0.015753355776144527,0.011837742199470262,0.007637742199470265,-0.20717424410263333,0.27688543464695103,-0.066195535775334,0.11155578935762184
-0.21095772263088722,0.2519159234491572,0.2742636199784683,0.01409019087413158,0.0003332699718954675,0.014873269971895468,0.014068368298964289,0.0051683682989642895,-0.2047220987136884,0.26377443786104054,-0.06464165123504369,0.10853751592328276
-0.20720320163795392,0.24079443107431067,0.25859901704667504,0.008409967171118755,-0.0015702604573842299,0.01730973954261577,0.01313923405568308,0.005619234055683084,-0.203212879244841,0.2537450739534732,-0.07004672262888083,0.09512881398414995
-0.20194729312903076,0.231442839351147,0.2450400401552919,0.003086119557513879,-0.0040891460039169,0.020150853996083098,0.011326499559360957,0.006746499559360958,-0.19832373169123388,0.24563816078183695,-0.07432707659356969,0.10496316817962664
-0.19384707207049867,0.22317962418579623,0.23413044772073274,-4.224435646703675e-05,-0.0046485317624300766,0.020431468237569923,0.007947326281170616,0.009867326281170612,-0.18852267964787145,0.23761944965719806,-0.058381268519566216,0.09947589003902585
-0.18744136410920495,0.2145917962991175,0.22381053037490722,-0.00034551332831907894,-0.004256195589414024,0.020163804410585975,0.007219680343926661,0.01065968034392666,-0.18415430423516524,0.22815286609689692,-0.05945937685340237,0.09750836383291497
-0.18162668765939355,0.20438195922811045,0.21249497176756002,0.0006429270221458751,-0.003957033756035967,0.020342966243964034,0.005387162600629663,0.011647162600629665,-0.17846481093322306,0.21568896529807954,-0.05824002490552942,0.08823928345473675
-0.17600524326357783,0.1945663934658456,0.20091481947245343,-0.001015504750958636,-0.0040042705317662915,0.02009572946823371,0.004467161584362143,0.012327161584362142,-0.17382731768148207,0.2056923376427216,-0.058466954535217656,0.07786029510986875
-0.16991413869350092,0.18472028680858188,0.1892647694515192,-0.0023140991719307544,-0.004793508941712636,0.02040649105828737,0.006396519948046835,0.009876519948046832,-0.16792780664601142,0.19519111664168265,-0.06486633843857204,0.0756774328949374
-0.1626747712923548,0.17644757507863743,0.1791135340911842,-0.004963550673980167,-0.005265276293617028,0.02075472370638297,0.005716632949236002,0.010756632949236001,-0.16051003342853024,0.1877197756598314,-0.06327856620189705,0.07849208976541866
-0.15557294597607804,0.16661234619805593,0.168465479067392,-0.0036854360566859028,-0.004304226301630096,0.019075773698369904,0.004225836375160082,0.012025836375160082,-0.15317258064598147,0.17558242191197776,-0.04701066239406984,0.07165652364015171
-0.1494197453608215,0.15818256139108447,0.15824711020232415,-0.0064546896508324465,-0.0015827217787134397,0.01601727822128656,0.004225266569940628,0.011885266569940628,-0.14908213361476044,0.16793461476244564,-0.05462659784506879,0.07456237041020922
-0.1433801897858551,0.1513115153038109,0.14938799476745507,-0.009324170734855544,-0.0002838541022700796,0.015296145897729922,0.005190480460664648,0.01065048046066465,-0.14415650894943802,0.16212071036500025,-0.05648492377050153,0.07434708464158554
-0.13775316769722976,0.14500278942134387,0.1415994772729167,-0.010660888410555068,0.0018435231777441177,0.013143523177744119,0.0052598929411695455,0.009259892941169544,-0.13939817747290895,0.15581085329586744,-0.05336546606065952,0.06584463039093046
-0.13213660240552477,0.140076158158418,0.13547145624229395,-0.012473011607256255,0.0021649051219642737,0.012784905121964275,0.005521815393466458,0.008881815393466459,-0.13443947197965103,0.1516966929042945,-0.05668449280574538,0.06004805993391406
-0.1271101159441592,0.1337739435516712,0.12896476885675862,-0.011171756892620004,0.004236582170246524,0.010736582170246525,0.005894536968576632,0.008594536968576632,-0.12964503817901335,0.14345204691914476,-0.0552307347855009,0.05439244467869044
-0.12159199963887128,0.1273729596068168,0.12239873669914036,-0.010968675470235183,0.005703886964519907,0.008783886964519908,0.006772495269481614,0.008232495269481614,-0.12349715312305103,0.13634820121126767,-0.05349242190938073,0.05736104146383259
-0.11412259087958115,0.12313721975867531,0.11788800918795089,-0.012402323337634153,0.0056371187953026605,0.00871711879530266,0.006084060173295807,0.008984060173295807,-0.11453025284723299,0.1334808266714633,-0.04806350441238069,0.057768494468579956
-0.10655627339614263,0.1211459876604839,0.11607233803994838,-0.013447077990549347,0.006661919331895514,0.007661919331895513,0.005582218882471081,0.00922221888247108,-0.1071518669722673,0.1329947152808931,-0.032428775018295,0.05460552152061144
-0.10116083324984165,0.11920423689129893,0.1150459389167401,-0.011637252843260717,0.005846442883258439,0.00838644288325844,0.005544350400881495,0.008664350400881496,-0.10317920164982214,0.13057460423774261,-0.03337463955794871,0.049702918066702594
-0.0980733487095062,0.11714017812159624,0.11366404826115567,-0.0108110719849997,0.006028085795763983,0.008428085795763983,0.007030236754476685,0.0072902367544766845,-0.10215807253529557,0.12805537971567565,-0.04270110377857496,0.05375672689209719
-0.09511088058883232,0.11474994999799396,0.11173418891476176,-0.009797272234167676,0.006953865367406098,0.007573865367406098,0.0058449758953092405,0.00844497589530924,-0.09906887639472345,0.12514349850103368,-0.038953498964520786,0.052050008102818124
-0.09294604735612172,0.11125250438848452,0.10851414600951578,-0.008416586030043818,0.00734875563070271,0.006948755630702709,0.006593255548098518,0.007053255548098518,-0.09726742172114383,0.12037292952992108,-0.0417047991406439,0.0484636316903415
-0.0908226141877415,0.10735985658431221,0.10422057047258217,-0.008320467340492469,0.0059442971387556175,0.007984297138755618,0.007437535398123897,0.006077535398123896,-0.09528012720178644,0.11596737389397516,-0.04040913576149786,0.04787954093283471
-0.08776423000422111,0.10491458268986623,0.10079439069114163,-0.010488677808968613,0.005516250103842365,0.008576250103842362,0.006731700746600755,0.006631700746600756,-0.0918398513205407,0.11470141269585518,-0.04310524763139045,0.04729507045793987
-0.08417822237816354,0.10257328532529845,0.09804092329534268,-0.010782926859659649,0.0056962127683292466,0.008436212768329246,0.005721222561200669,0.007701222561200668,-0.08771082829261573,0.1122015564368642,-0.035219419978622005,0.04146715311766176
-0.07965497587587092,0.10019929268317512,0.0959313415237968,-0.009697871318081489,0.006889966324124414,0.006629966324124416,0.00637203338040229,0.006892033380402289,-0.08175669592222343,0.10944389159340302,-0.032414245818264194,0.04177808293628513
-0.07656317895813268,0.09802873631358404,0.09385467982118836,-0.009336947827621704,0.005637354757847288,0.007277354757847288,0.00764973598951806,0.00486973598951806,-0.07985822137468337,0.10719313028975946,-0.03140522865565748,0.04197269383000131
-0.07371901615364475,0.09483072157284299,0.09097990877670944,-0.007938355195567418,0.0051352889615931315,0.008115288961593132,0.007398250937560326,0.0047582509375603274,-0.07665944281426688,0.10273262888924556,-0.030453602994598237,0.041561210455417
-0.07091488622482284,0.09214806448011925,0.08821391949149057,-0.008230658353217632,0.0034459012002859934,0.009665901200285995,0.007313648655826677,0.004713648655826675,-0.0737719936732868,0.1003189499016901,-0.03166457343925521,0.03717263126158578
-0.06888227472370113,0.0876519927374847,0.08391011432200757,-0.0063246038833707635,0.002882291860016109,0.00986229186001611,0.006177925458939715,0.005177925458939715,-0.07179530570399052,0.09387591399988399,-0.029075791574015523,0.03455138500841033
-0.0665443531737534,0.08398885755751781,0.07960176229722864,-0.007441818295983668,0.002478139782634129,0.009638139782634128,0.0050912194126027455,0.005891219412602744,-0.06940766308166182,0.09076264539876056,-0.03111830738925187,0.03591746797924601
-0.06411067968503475,0.07994174882497827,0.07508007471626353,-0.007288623566333049,0.001541663144022474,0.010521663144022475,0.00545107999769203,0.00569107999769203,-0.06675448521740579,0.0860522265102411,-0.0302682925948304,0.03214059726239758
-0.06179939119613337,0.0769837727253753,0.07129280010638862,-0.008792767879731316,0.0015616935240182197,0.01084169352401822,0.005669582563099528,0.005609582563099529,-0.06485856602010806,0.08392482352972966,-0.02957778981001716,0.032916136017784134
